Emotions,Path
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-01-01-02-02-06.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-02-01-02-01-06.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-02-02-01-01-06.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-03-01-01-02-06.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-03-02-02-02-06.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-08-01-01-01-06.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-08-02-02-01-06.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-04-02-02-02-06.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-07-02-02-01-06.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-07-01-01-01-06.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-04-01-01-02-06.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-06-02-01-02-06.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-05-02-01-01-06.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-05-01-02-01-06.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-06-01-02-02-06.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-08-01-02-02-06.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-08-02-01-02-06.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-07-02-01-02-06.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-04-02-01-01-06.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-04-01-02-01-06.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-07-01-02-02-06.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-05-02-02-02-06.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-06-02-02-01-06.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-06-01-01-01-06.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-05-01-01-02-06.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-02-01-01-02-06.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-01-01-01-01-06.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-02-02-02-02-06.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-03-01-02-01-06.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-03-02-01-01-06.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-08-02-02-02-06.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-08-01-01-02-06.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-06-01-02-01-06.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-05-01-02-02-06.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-05-02-01-02-06.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-06-02-01-01-06.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-04-01-01-01-06.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-07-01-01-02-06.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-07-02-02-02-06.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-04-02-02-01-06.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-03-02-02-01-06.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-03-01-01-01-06.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-02-02-01-02-06.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-02-01-02-02-06.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-01-01-02-01-06.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-03-02-01-02-06.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-03-01-02-02-06.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-02-02-02-01-06.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-01-01-01-02-06.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-02-01-01-01-06.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-08-02-01-01-06.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-08-01-02-01-06.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-05-01-01-01-06.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-06-01-01-02-06.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-06-02-02-02-06.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-05-02-02-01-06.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-07-01-02-01-06.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-04-01-02-02-06.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-04-02-01-02-06.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-07-02-01-01-06.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-08-02-02-01-01.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-08-01-01-01-01.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-05-01-02-01-01.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-06-01-02-02-01.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-06-02-01-02-01.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-05-02-01-01-01.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-07-01-01-01-01.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-04-01-01-02-01.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-04-02-02-02-01.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-07-02-02-01-01.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-03-02-02-02-01.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-03-01-01-02-01.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-02-02-01-01-01.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-01-01-02-02-01.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-02-01-02-01-01.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-03-02-01-01-01.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-03-01-02-01-01.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-02-02-02-02-01.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-02-01-01-02-01.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-01-01-01-01-01.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-08-02-01-02-01.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-08-01-02-02-01.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-06-01-01-01-01.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-05-01-01-02-01.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-05-02-02-02-01.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-06-02-02-01-01.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-04-01-02-01-01.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-07-01-02-02-01.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-07-02-01-02-01.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-04-02-01-01-01.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-02-01-02-02-01.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-01-01-02-01-01.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-02-02-01-02-01.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-03-01-01-01-01.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-03-02-02-01-01.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-08-01-01-02-01.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-08-02-02-02-01.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-07-02-02-02-01.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-04-02-02-01-01.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-04-01-01-01-01.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-07-01-01-02-01.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-05-02-01-02-01.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-06-02-01-01-01.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-06-01-02-01-01.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-05-01-02-02-01.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-08-01-02-01-01.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-08-02-01-01-01.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-04-02-01-02-01.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-07-02-01-01-01.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-07-01-02-01-01.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-04-01-02-02-01.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-06-02-02-02-01.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-05-02-02-01-01.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-05-01-01-01-01.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-06-01-01-02-01.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-01-01-01-02-01.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-02-01-01-01-01.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-02-02-02-01-01.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-03-01-02-02-01.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-03-02-01-02-01.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-01-08.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-01-08.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-01-08.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-02-08.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-02-08.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-01-08.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-01-08.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-02-08.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-02-08.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-01-08.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-01-08.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-02-08.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-01-08.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-02-08.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-02-08.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-01-08.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-02-08.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-02-08.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-01-08.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-01-08.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-02-08.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-02-08.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-01-08.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-02-08.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-02-08.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-01-08.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-01-08.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-02-08.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-02-08.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-01-08.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-01-08.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-01-08.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-02-08.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-01-08.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-02-08.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-02-08.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-02-08.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-02-08.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-01-08.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-01-08.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-02-08.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-02-08.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-01-08.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-01-08.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-02-08.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-01-08.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-01-08.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-02-08.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-01-08.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-01-08.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-02-08.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-02-08.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-01-08.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-01-08.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-02-08.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-02-08.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-02-08.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-01-08.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-01-08.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-02-08.wav
